"year","median","unc1sHi","unc1sLo","unc2sHi","unc2sLo"
21,0.398505949462222,1.08123037205772,-0.166147928974368,1.59491184155419,-0.373872051690556
22,-0.00586831895848862,0.470042751258356,-0.302789640833321,1.01156367348476,-0.507585042870883
23,-0.0945028119075276,0.252198644064479,-0.358438349339808,0.802574087155257,-0.531089641614428
24,0.0212037991050253,0.396303850293284,-0.265894099715952,1.01530503020249,-0.490293272687824
25,-0.0136415233360729,0.350476211052838,-0.315798109896406,0.844827001601169,-0.512218116728942
26,-0.0416117610763584,0.370878881791217,-0.362450139041133,1.0029647780453,-0.564529676862471
27,0.122769718902677,0.598729180112826,-0.240558456587819,1.3073266904614,-0.514716779029328
28,0.0959000378230813,0.558064367158545,-0.282038787963772,1.33014403161126,-0.524536322213564
29,0.0117182619431001,0.559808818468505,-0.349160380487135,2.11061909122944,-0.555266425973893
30,-0.0551949901321998,0.763008277885017,-0.412975644731221,2.89166089569544,-0.580958187367265
31,0.225336705959356,2.32794218459937,-0.333133838552506,4.0188995032734,-0.553845594221308
32,1.53832379298965,3.10443702720841,-0.141551962147621,5.20297389933556,-0.480692677388778
33,1.45272715428296,3.05228120820363,-0.0151073570740156,4.99632260936152,-0.416799449303791
34,1.1555350348237,2.54586993810213,0.000827346921822708,4.33783524862861,-0.448304379675409
35,0.528296623004623,1.81166761038691,-0.11079661599355,3.49709132298444,-0.411057110273348
36,0.292889208168031,1.28493128803172,-0.1463623450021,2.45666201767489,-0.386417102028756
37,0.221189662404605,0.993660174674055,-0.115417273824124,2.12203951238026,-0.395201006884601
38,0.183443718292929,0.742367709713709,-0.151963777361248,1.78852599420745,-0.357547628898602
39,0.162739424675065,0.713409176016207,-0.155198181574075,1.78674686438919,-0.388439029543528
40,0.167045568111251,0.737412682161237,-0.178740304186886,1.76047624844923,-0.430832215073319
41,0.18524293282094,0.740816197651967,-0.19993938081889,1.97224027070123,-0.492195883686072
42,0.173545362134417,0.825703550311298,-0.191770890734246,1.88557927281345,-0.456999902112634
43,0.167581922126283,0.718122882231063,-0.219244363860994,1.78480768760235,-0.501218630435096
44,0.0993156245841797,0.643961476538491,-0.293137577090928,1.82304967329376,-0.563718179342693
45,0.0163653614321851,0.601996594619632,-0.34656991242947,1.62983388534288,-0.583486928110241
46,-0.0842717191316763,0.4146965738374,-0.41534102914337,1.47071127699396,-0.626140382252324
47,-0.144070461613225,0.393359321580015,-0.430100244735903,1.46117737601006,-0.602553081905917
48,-0.111951416248333,0.394759150596377,-0.432250508066778,1.34128567768432,-0.613133680689015
49,-0.08636166472057,0.509607594938282,-0.407388639585955,1.3675346630992,-0.604185761624609
50,-0.01459102128269,0.662686111821847,-0.390279836592514,1.48433699154419,-0.623524833642785
51,0.0273738619006603,0.825698929392925,-0.356528352014745,1.64457412145256,-0.598968297791365
52,0.123343949395205,0.874903505046733,-0.362415115197081,1.88612208493053,-0.652801053319357
53,0.164081794296046,0.945374955015797,-0.363621053271092,1.81667088324213,-0.632884695043793
54,0.157653495897447,0.964508432152358,-0.424586347591886,2.09905359343235,-0.670490776705002
55,0.111569902611889,0.911536625563296,-0.442103068958987,1.90553887311223,-0.679044060958664
56,0.201278537939805,0.956390780550368,-0.38984968710721,1.79225858394627,-0.662519907749212
57,0.151037703702478,0.865133495592823,-0.392009580217922,1.746793143132,-0.655305248830589
58,0.17586083018501,0.888428440431315,-0.33953170912559,1.91598502072338,-0.649276878630628
59,0.287871073432553,0.934839576763385,-0.235895457973202,1.69772157194566,-0.544498277958489
60,0.316543677306625,0.939112759190416,-0.146091986442012,1.63859496978354,-0.528052594985679
61,0.315341569945874,0.861123101179756,-0.141545423323498,1.54576211880101,-0.478764164470986
62,0.252950355883333,0.756584221248127,-0.158642007319153,1.29766450573959,-0.46651940720149
63,0.128296312669999,0.598866812768749,-0.23053247458145,1.17599479676127,-0.478021461581642
64,0.0317755918627285,0.490664522905981,-0.325814800123726,1.16861845099335,-0.535778362862511
65,-0.0586305495765041,0.38065710100044,-0.376477690097983,1.0202175571132,-0.604713122716817
66,-0.147985896629037,0.283939152182351,-0.460001055958326,1.07290329127096,-0.659589119033001
67,-0.215279204819202,0.252206046312587,-0.514133901034792,1.07321447649143,-0.682775344643013
68,-0.247133251830149,0.229776357236009,-0.522910915546653,1.20004826785903,-0.705046724710562
69,-0.240923960703077,0.460485622594449,-0.523093219606198,1.25318773942911,-0.717341955657411
70,-0.194812016149658,0.627734315360187,-0.535594360331919,1.34574402374037,-0.722991300548049
71,-0.162542516002384,0.664211605530166,-0.53952514395648,1.39474056300208,-0.712834392817795
72,-0.0650174676012088,0.696229832399308,-0.494997782178287,1.38219042719669,-0.71223303440987
73,-0.0854041450857006,0.68372024837472,-0.496819905334424,1.33029661507122,-0.685343858119878
74,-0.083051159652353,0.623196863353881,-0.489079568382879,1.35396830661509,-0.70982435022586
75,-0.122949969777821,0.571299876533116,-0.476431630237735,1.23088362213317,-0.710909214170709
76,-0.0755776091165011,0.467398371952391,-0.432696877621803,1.22239957197219,-0.654019282049942
77,0.00772396419574181,0.577464299929835,-0.376233352848983,1.335459466918,-0.576674245286007
78,0.0738006390504714,0.594374190894763,-0.29963345751297,1.34834013357322,-0.579512319402031
79,0.143225640296481,0.668819898071183,-0.267793934425213,1.48327810217994,-0.527229430930252
80,0.173313680674096,0.736463908783917,-0.215267234309827,1.53398593198361,-0.50556652265027
81,0.251766749763422,0.957380079981551,-0.159094051268256,1.90370622814529,-0.46660317741968
82,0.329528924927257,0.899493820782644,-0.119019098267169,2.03093615278321,-0.435320143613437
83,0.390896037803865,1.04296239054042,-0.0417458751412752,1.89308205333534,-0.387694636013398
84,0.386027623983954,1.09467072454421,-0.0857231362993966,2.01321766178579,-0.360305606076125
85,0.382483707466466,1.18851009968984,-0.0560134771628029,2.10777429660558,-0.338411465778976
86,0.336455021192053,1.10181373425506,-0.100861843920151,2.23126407317324,-0.360297332455353
87,0.216291027419705,0.961451130602689,-0.177113335252215,1.97656076870746,-0.453077212431946
88,0.162360051153834,0.944677095566743,-0.229249172776223,2.12695517344585,-0.536332131624995
89,0.0514326658115812,0.771234160141351,-0.339657518571241,1.74049207110708,-0.581625786739843
90,-0.0317853465874294,0.538298357812913,-0.381624719038349,1.45059212562418,-0.620334183402733
91,-0.105999241214695,0.406080753922098,-0.417876886912022,1.40386479338919,-0.607949666323658
92,-0.122631004265671,0.366204667675799,-0.423223314351199,1.2256146550481,-0.654838317315434
93,-0.118672536061653,0.31082244944524,-0.414791994803225,1.02256497147594,-0.648193578079607
94,-0.076201895205768,0.388844333136168,-0.381228748324957,0.896390123042299,-0.602999097784817
95,0.00253786209091168,0.461228850176085,-0.294037795794217,1.13439604587271,-0.527328030352173
96,0.0894560737145711,0.528922492079001,-0.228825059380643,1.27406018020736,-0.509705813452855
97,0.184432879003497,0.703553127055682,-0.173561832979144,1.29718472930456,-0.443610381291001
98,0.255824950617871,0.79812806083354,-0.136171638851447,1.51289535790329,-0.427001979197318
99,0.322341941748109,0.892990717764907,-0.09076888217989,1.56201916300386,-0.411704491971841
100,0.352497731893192,0.924588951634932,-0.05201350851345,1.67126742417334,-0.40244370900343
101,0.356970312758737,0.948460544999634,-0.130672368286552,1.52635223259417,-0.44632768965064
102,0.279205237633017,0.892516917346304,-0.155985050782527,1.60594116209053,-0.477846279909165
103,0.224457513045074,0.801185052155431,-0.205191720720683,1.45216078978634,-0.492312785870503
104,0.184473033560769,0.70926573905012,-0.224886476195695,1.31015433434465,-0.490601194252548
105,0.191216982667645,0.696335447128966,-0.219466902153852,1.41245258411321,-0.477199429417108
106,0.13022147248146,0.655134582945999,-0.223548655706442,1.31585524178039,-0.464881531940167
107,0.138975598703725,0.66041983770878,-0.223881413075368,1.71245072577774,-0.483173857367991
108,0.203571687442856,0.900295239570822,-0.211706697416006,2.08950331756788,-0.435146522393596
109,0.302670552202384,1.17783824011446,-0.210397601704242,2.40589617161238,-0.491516525587575
110,0.370802784921176,1.32184110816744,-0.163143827061316,2.76684608335041,-0.431119193199568
111,0.540469379626764,1.68161438140128,-0.028158294746955,3.47976126924177,-0.386037827127139
112,0.691098976508258,2.01956698993807,0.0891555087201163,3.58769565542782,-0.333885432202688
113,0.724315780695622,2.51740786590982,0.130287315470596,3.69714679886797,-0.313085226825635
114,0.759568925017147,3.47443969118769,0.18977072513968,3.92864381389674,-0.267524689689703
115,0.81422827706187,3.47976126924177,0.197538254866365,3.96302630667882,-0.290224403980388
116,0.691098976508258,3.47976126924177,0.0434458561393508,3.96302630667882,-0.344396598491492
117,0.485193481331616,3.47976126924177,-0.232760169210042,3.96302630667882,-0.406199882067979
118,0.33143838408061,3.47976126924177,-0.274892497346071,3.92864381389674,-0.435898086230984
119,-0.0712662627934909,2.77033177522779,-0.337057238757022,3.91149881398596,-0.470662606710645
120,-0.227889127653655,0.465467818532863,-0.337057238757022,3.47976126924177,-0.477788167067272
121,-0.21356298626414,0.408263041440352,-0.337057238757022,1.03148966617426,-0.475732431135298
122,-0.055212608348087,0.415647728549255,-0.304161701272025,0.703881947715247,-0.475732431135298
123,0.0333819706017961,0.434043883314141,-0.274892497346071,0.726890034647923,-0.432029183519488
124,0.105327679237766,0.452656305607696,-0.234431801152926,0.734380430360338,-0.416467013540705
125,0.0881140626404699,0.402831099326649,-0.148275339311222,0.719523794902945,-0.400205989467899
126,0.104313238517696,0.416606336967882,-0.134494683808931,0.751979032233245,-0.348773708587202
127,0.13119929484421,0.46101542130369,-0.134494683808931,0.877100847321544,-0.382084520758623
128,0.186962326954555,0.52142129117186,-0.100984288582381,1.12219366863176,-0.333403305491088
129,0.242613696903424,0.631159170413336,-0.0729325436611493,1.12298788081872,-0.333403305491088
130,0.275600052836254,0.690069145670941,-0.0271882512642346,1.20671765743758,-0.255215436243797
131,0.276129844055346,0.814641835021295,-0.0414538962947334,1.29880202015699,-0.292246448892878
132,0.259987906718578,0.746580983306997,-0.0374392620228612,1.29004980287714,-0.338235877719553
133,0.221069753264396,0.725010125101754,-0.101396735183206,1.25569165443642,-0.346618638233219
134,0.209210780538091,0.731792820832957,-0.111958487823838,1.2476591090987,-0.358010577552823
135,0.256246435117172,0.775501914750763,-0.10077713530928,1.22756044609118,-0.366051082551239
136,0.336418293160028,0.807540078247913,-0.0375625612568907,1.27991701840595,-0.338235877719553
137,0.412586535431829,0.816349838532357,0.0417748050615524,1.2476591090987,-0.299248398574428
